episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
44,9790.58,10056.18,265.60,1073.643,71.262,15.146,47,0,2,0,191,71,17,34.656,0,34,11,2,0
45,10056.18,10320.20,264.02,826.400,56.744,3.632,42,0,2,0,162,60,12,28.205,0,27,6,9,0
46,10320.20,10605.36,285.16,856.869,73.332,21.645,41,0,2,0,165,68,11,30.155,0,25,13,3,0
47,10605.36,10852.00,246.64,885.795,56.178,8.781,43,0,3,0,173,59,13,31.055,0,29,10,4,0
48,10852.00,11103.94,251.94,610.916,69.911,4.924,36,0,2,0,118,49,6,26.404,0,14,17,5,0
49,11103.94,11450.24,346.30,857.928,60.519,17.221,41,0,4,0,162,73,11,37.056,0,29,7,5,0
50,11450.24,11730.66,280.42,1132.410,64.734,13.838,50,0,2,0,218,91,20,41.557,0,39,11,0,0
51,11730.66,12009.86,279.20,578.402,68.602,6.782,40,0,2,0,148,65,10,31.805,0,25,10,5,0
52,12009.86,12281.28,271.42,791.352,65.193,12.340,46,0,2,0,185,73,16,36.606,0,32,11,3,0
53,12281.28,12633.22,351.94,1132.629,72.372,8.533,57,0,4,0,247,91,27,59.860,0,42,9,6,0
54,12633.22,12901.62,268.40,1059.180,75.947,11.825,53,0,2,0,226,84,23,53.109,0,36,11,6,0
55,12901.62,13206.08,304.46,1035.914,82.300,11.023,55,0,3,0,224,86,25,50.708,0,36,9,10,0
56,13206.08,13530.28,324.20,973.824,81.100,12.452,52,0,3,0,220,77,22,49.508,0,33,13,6,0
57,13530.28,13887.46,357.18,1185.969,85.997,12.514,59,0,3,0,248,107,29,52.659,0,39,16,4,0
58,13887.46,14125.24,237.78,420.023,63.913,11.690,36,0,2,0,110,43,6,28.505,0,9,24,3,0
59,14125.24,14462.02,336.78,1096.063,76.305,7.299,54,0,3,0,252,93,24,55.959,0,37,9,8,0
60,14462.02,14754.56,292.54,773.277,71.243,18.582,46,0,2,0,175,76,16,39.906,0,33,12,1,0
61,14754.56,14991.56,237.00,676.488,69.968,13.032,42,0,2,0,157,66,12,40.057,0,24,15,3,0
62,14991.56,15204.26,212.70,568.875,74.134,15.449,40,0,2,0,136,57,10,34.806,0,18,19,3,0
63,15204.26,15469.88,265.62,708.785,66.336,19.026,43,0,2,0,175,68,13,39.756,0,28,12,3,0
64,15469.88,15864.20,394.32,1151.195,75.287,14.565,58,0,4,0,238,99,28,55.209,0,41,13,5,0
65,15864.20,16065.78,201.58,533.856,58.321,6.515,38,0,1,0,133,58,8,26.404,0,22,14,2,0
66,16065.78,16348.58,282.80,818.367,81.821,12.139,48,0,2,0,183,80,18,39.306,0,28,15,5,0
67,16348.58,16661.68,313.10,1125.449,83.254,12.831,56,0,3,0,232,105,26,55.059,0,41,11,4,0
68,16661.68,16890.62,228.94,1130.285,99.926,18.267,56,0,2,0,218,104,26,64.811,0,35,15,6,0
69,16890.62,17099.68,209.06,819.117,74.016,16.506,47,0,2,0,165,76,17,53.409,0,29,14,4,0
70,17099.68,17432.70,333.02,760.484,51.677,12.424,44,0,3,0,192,77,14,38.075,0,34,8,2,0
71,17432.70,17723.20,290.50,813.500,78.906,25.929,45,0,2,0,203,80,15,39.874,0,34,7,4,0
72,17723.20,17997.74,274.54,947.012,64.696,13.174,50,0,2,0,209,93,20,48.718,0,38,7,5,0
73,17997.74,18329.38,331.64,1151.223,71.794,22.881,55,0,3,0,253,104,25,54.564,0,48,5,2,0
74,18329.38,18539.52,210.14,537.492,144.098,77.699,38,0,1,0,136,55,8,36.126,0,21,17,0,0
75,18539.52,18915.48,375.96,1070.008,86.998,16.389,57,0,4,0,240,91,27,53.515,0,39,14,4,0
76,18915.48,19179.90,264.42,623.008,59.502,14.806,40,0,2,0,161,67,10,34.478,0,30,9,1,0
77,19179.90,19518.84,338.94,1051.758,76.865,13.206,55,0,3,0,218,97,25,50.967,0,37,15,4,0
78,19518.84,19774.08,255.24,639.949,66.019,13.999,42,0,2,0,151,64,12,28.781,0,23,14,7,0
79,19774.08,20051.84,277.76,806.461,71.584,19.748,47,0,2,0,187,72,17,43.022,0,30,14,3,0
80,20051.84,20414.62,362.78,930.176,91.600,21.400,51,0,3,0,206,88,21,47.069,0,33,15,3,0
81,20414.62,20799.82,385.20,1143.445,84.175,21.037,57,0,4,0,228,104,27,53.665,0,41,14,2,0
82,20799.82,21062.52,262.70,917.566,81.471,18.527,50,0,2,0,187,85,20,46.770,0,26,20,4,0
83,21062.52,21418.90,356.38,744.035,61.241,10.201,46,0,4,0,175,70,16,42.572,0,26,17,3,0
84,21418.90,21723.22,304.32,802.348,72.790,11.304,47,0,3,0,193,71,17,43.472,0,28,12,7,0
85,21723.22,22132.02,408.80,1328.617,79.697,19.064,62,0,5,0,305,105,32,61.910,0,48,7,8,0
86,22132.02,22421.54,289.52,1024.527,57.428,15.306,52,0,2,0,229,95,22,53.515,0,40,9,3,0
87,22421.54,22755.56,334.02,897.551,64.532,12.955,49,0,3,0,210,90,19,45.570,0,33,11,5,0
88,22755.56,23090.36,334.80,1072.641,66.908,15.717,53,0,3,0,239,100,23,52.016,0,41,7,5,0
89,23090.36,23418.08,327.72,834.352,58.229,15.411,48,0,3,0,203,74,18,39.724,0,37,7,4,0
90,23418.08,23718.56,300.48,1146.875,66.933,14.353,56,0,3,0,243,103,26,58.462,0,43,9,4,0
91,23718.56,24081.74,363.18,1097.898,68.611,13.590,54,0,3,0,243,99,24,54.714,0,42,10,2,0
92,24081.74,24358.90,277.16,604.430,94.911,44.422,40,0,2,0,159,58,10,30.580,0,28,10,2,0
93,24358.90,24724.34,365.44,1138.641,69.592,15.817,56,0,3,0,247,102,26,53.065,0,49,5,2,0
94,24724.34,25073.74,349.40,1213.508,62.065,12.676,56,0,3,0,269,114,26,60.860,0,50,4,2,0
95,25073.74,25363.06,289.32,598.438,52.087,11.403,40,0,2,0,152,67,10,30.580,0,27,10,3,0
96,25363.06,25673.50,310.44,970.961,66.855,12.999,51,0,3,0,220,89,21,51.566,0,39,4,8,0
97,25673.50,26097.78,424.28,1253.516,76.334,22.402,60,0,4,0,271,108,30,68.805,0,48,7,5,0
98,26097.78,26405.22,307.44,1044.031,56.679,14.251,52,0,3,0,224,101,22,58.462,0,44,7,1,0
99,26405.22,26812.50,407.28,1159.523,68.671,15.137,57,0,4,0,264,100,27,56.513,0,43,9,5,0
100,26812.50,27201.24,388.74,1074.250,75.610,15.985,56,0,4,0,236,101,26,54.714,0,37,17,2,0
101,27201.24,27563.50,362.26,951.117,70.490,12.615,51,0,3,0,218,90,21,49.618,0,37,11,3,0
102,27563.50,27951.10,387.60,1453.703,94.558,17.325,66,0,4,0,305,120,36,73.602,0,49,10,7,0
103,27951.10,28286.04,334.94,911.156,49.048,7.868,49,0,3,0,214,83,19,39.274,0,39,7,3,0
104,28286.04,28641.36,355.32,1099.227,92.217,23.005,56,0,3,0,235,91,26,59.361,0,33,12,12,0
105,28641.36,28905.76,264.40,730.961,66.390,15.392,44,0,2,0,177,67,14,42.422,0,26,11,7,0
106,28905.76,29239.42,333.66,1064.398,92.070,34.266,55,0,3,0,223,96,25,53.515,0,44,7,4,0
107,29239.42,29567.02,327.60,1031.891,79.908,21.394,54,0,3,0,231,89,24,50.367,0,39,11,4,0
108,29567.02,29911.16,344.14,1176.586,88.365,23.406,58,0,3,0,256,105,28,61.010,0,45,9,4,0
109,29911.16,30230.32,319.16,1067.031,72.448,14.103,53,0,3,0,229,96,23,59.511,0,37,10,6,0
110,30230.32,30486.48,256.16,902.641,72.288,14.080,49,0,2,0,195,84,19,41.823,0,33,11,5,0
111,30486.48,30805.28,318.80,682.273,93.771,39.054,43,0,3,0,171,70,13,36.726,0,24,14,5,0
112,30805.28,31322.12,516.84,1523.273,98.510,19.841,68,0,5,0,304,134,38,77.050,0,48,15,5,0
113,31322.12,31642.00,319.88,1167.984,96.618,14.716,58,0,3,0,245,94,28,58.312,0,35,11,12,0
114,31642.00,31983.12,341.12,1062.250,129.678,67.333,52,0,3,0,241,95,22,60.111,0,43,8,1,0
115,31983.12,32220.10,236.98,594.664,78.775,20.096,40,0,2,0,149,59,10,35.227,0,21,14,5,0
116,32220.10,32575.70,355.60,1324.938,71.270,15.007,63,0,3,0,278,111,33,65.657,0,47,15,1,0
117,32575.70,32947.92,372.22,1408.375,90.292,20.822,64,0,4,0,277,124,34,69.705,0,43,16,5,0
118,32947.92,33233.76,285.84,929.031,76.182,7.474,50,0,3,0,222,84,20,46.620,0,36,7,7,0
119,33233.76,33526.28,292.52,983.484,66.136,12.892,52,0,3,0,218,86,22,47.069,0,31,16,5,0
120,33526.28,33849.98,323.70,1380.797,84.109,13.552,65,0,3,0,264,118,35,62.060,0,48,13,4,0
121,33849.98,34186.86,336.88,925.070,67.683,11.621,51,0,3,0,203,83,21,47.219,0,36,14,1,0
122,34186.86,34619.40,432.54,1188.180,89.098,24.235,60,0,5,0,247,104,30,61.610,0,36,18,6,0
123,34619.40,34879.02,259.62,640.914,56.026,14.548,42,0,2,0,159,57,12,34.178,0,27,10,5,0
124,34879.02,35205.20,326.18,993.250,69.391,19.279,52,0,3,0,219,91,22,51.417,0,38,9,5,0
125,35205.20,35465.12,259.92,767.602,63.047,27.144,43,0,2,0,186,79,13,45.271,0,34,8,1,0
126,35465.12,35761.30,296.18,883.531,67.886,10.977,51,0,3,0,200,78,21,50.067,0,34,14,3,0
127,35761.30,36040.10,278.80,671.602,61.789,17.497,43,0,2,0,160,69,13,36.576,0,24,18,1,0
128,36040.10,36371.84,331.74,873.414,80.582,13.594,49,0,3,0,204,81,19,43.172,0,31,9,9,0
129,36371.84,36641.48,269.64,988.359,79.699,24.277,51,0,2,0,223,79,21,54.864,0,38,7,6,0
130,36641.48,36912.88,271.40,1188.758,68.820,14.904,57,0,2,0,245,99,27,55.464,0,44,11,2,0
131,36912.88,37215.08,302.20,1046.938,77.989,14.062,53,0,3,0,233,86,23,55.014,0,39,9,5,0
132,37215.08,37480.46,265.38,962.531,81.356,20.016,50,0,2,0,220,81,20,50.367,0,33,9,8,0
133,37480.46,37755.98,275.52,752.672,67.054,12.416,46,0,2,0,180,69,16,40.024,0,23,15,8,0
134,37755.98,38111.66,355.68,1008.313,67.967,11.924,54,0,3,0,221,87,24,50.817,0,38,11,5,0
135,38111.66,38454.34,342.68,735.016,66.240,20.423,45,0,3,0,175,72,15,39.724,0,27,16,2,0
136,38454.34,38756.84,302.50,799.086,56.014,10.462,46,0,3,0,184,80,16,40.474,0,34,12,0,0
137,38756.84,39117.40,360.56,1039.961,60.128,18.472,52,0,3,0,233,94,22,55.464,0,43,8,1,0
138,39117.40,39457.30,339.90,1200.109,80.454,23.316,58,0,3,0,258,105,28,58.162,0,42,12,4,0
139,39457.30,39763.22,305.92,680.336,72.501,18.263,42,0,2,0,167,74,12,37.326,0,27,12,4,0
140,39763.22,40003.44,240.22,708.984,76.401,15.655,45,0,2,0,164,69,15,42.872,0,23,15,7,0
141,40003.44,40366.82,363.38,1327.180,122.633,42.072,62,0,3,0,264,112,32,67.156,0,49,12,1,0
142,40366.82,40701.42,334.60,823.422,51.718,9.513,46,0,3,0,210,75,16,42.722,0,35,7,4,0
143,40701.42,41037.96,336.54,1016.453,74.646,16.676,53,0,3,0,220,94,23,46.320,0,40,9,4,0
144,41037.96,41295.38,257.42,736.234,63.587,17.184,44,0,2,0,171,71,14,38.675,0,30,13,1,0
145,41295.38,41594.18,298.80,965.438,69.936,14.443,51,0,3,0,210,85,21,51.866,0,36,13,2,0
146,41594.18,41905.28,311.10,1068.594,63.798,8.392,53,0,3,0,239,87,23,51.117,0,42,7,4,0
147,41905.28,42305.34,400.06,1096.938,87.451,18.645,56,0,4,0,247,95,26,51.117,0,39,12,5,0
148,42305.34,42623.46,318.12,1040.852,94.520,29.127,54,0,3,0,239,87,24,52.016,0,36,9,9,0
149,42623.46,42904.46,281.00,817.586,63.322,11.124,46,0,3,0,189,81,16,48.269,0,34,9,3,0
150,42904.46,43270.82,366.36,1209.234,94.501,27.592,58,0,3,0,257,107,28,58.612,0,44,10,4,0
151,43270.82,43486.02,215.20,554.781,55.061,19.125,38,0,1,0,140,61,8,36.276,0,23,15,0,0
152,43486.02,43675.54,189.52,464.133,49.935,12.659,35,0,1,0,127,55,5,29.231,0,20,15,0,0
153,43675.54,44089.18,413.64,1067.953,78.416,15.490,54,0,4,0,237,101,24,56.063,0,41,12,1,0
154,44089.18,44492.38,403.20,1259.070,90.778,13.447,61,0,4,0,271,106,31,62.060,0,45,10,6,0
155,44492.38,44788.40,296.02,797.234,62.073,9.969,47,0,3,0,189,74,17,42.872,0,28,9,10,0
156,44788.40,45119.76,331.36,1114.203,100.188,40.779,55,0,3,0,236,90,25,58.762,0,39,10,6,0
157,45119.76,45392.80,273.04,841.766,56.170,12.011,46,0,2,0,203,82,16,46.320,0,36,8,2,0
158,45392.80,45745.78,352.98,771.422,54.726,16.112,45,0,3,0,178,79,15,38.825,0,34,8,3,0
159,45745.78,46094.68,348.90,973.688,77.637,14.927,53,0,3,0,217,82,23,54.265,0,28,13,12,0
160,46094.68,46443.90,349.22,1070.297,81.201,13.613,55,0,3,0,234,95,25,50.817,0,34,14,7,0
161,46443.90,46813.06,369.16,1128.969,84.425,21.682,56,0,3,0,260,97,26,56.363,0,41,6,9,0
162,46813.06,47149.76,336.70,984.734,60.967,12.144,51,0,3,0,225,88,21,50.517,0,41,8,2,0
163,47149.76,47425.02,275.26,903.828,69.449,14.552,50,0,2,0,209,84,20,45.570,0,36,11,3,0
164,47425.02,47723.36,298.34,750.719,60.599,13.979,45,0,3,0,180,80,15,36.876,0,28,12,5,0
165,47723.36,48075.76,352.40,1205.938,67.768,9.629,58,0,3,0,254,110,28,65.208,0,44,10,4,0
166,48075.76,48409.38,333.62,1034.188,76.807,21.209,53,0,3,0,237,90,23,52.016,0,42,6,5,0
167,48409.38,48748.72,339.34,1213.766,102.546,15.713,59,0,3,0,256,110,29,62.959,0,42,12,5,0
168,48748.72,49094.46,345.74,1005.609,79.000,13.057,56,0,3,0,221,83,26,49.018,0,34,15,8,0
169,49094.46,49422.00,327.54,971.406,87.943,32.707,52,0,3,0,206,86,22,49.318,0,35,13,4,0
170,49422.00,49700.08,278.08,1026.797,71.020,17.664,52,0,2,0,216,93,22,48.718,0,39,11,2,0
171,49700.08,50095.26,395.18,1459.172,96.497,24.210,67,0,4,0,295,126,37,68.355,0,49,12,6,0
172,50095.26,50364.66,269.40,1024.641,100.095,23.326,53,0,2,0,240,80,23,54.564,0,36,8,10,0
173,50364.66,50709.40,344.74,1216.188,72.509,16.834,58,0,3,0,254,110,28,59.211,0,48,8,2,0
174,50709.40,51069.84,360.44,1257.563,91.479,14.850,61,0,3,0,263,106,31,64.458,0,42,14,5,0
175,51069.84,51407.04,337.20,1158.719,73.749,22.447,56,0,3,0,258,102,26,62.209,0,47,9,0,0
176,51407.04,51781.38,374.34,925.234,82.503,16.062,52,0,3,0,203,91,22,47.369,0,33,17,2,0
177,51781.38,52107.78,326.40,987.813,81.176,15.648,54,0,3,0,223,86,24,46.170,0,35,13,6,0
178,52107.78,52549.30,441.52,1554.797,89.964,15.473,67,0,4,0,310,140,37,88.892,0,49,17,1,0
179,52549.30,52830.52,281.22,789.875,102.737,39.569,45,0,2,0,195,78,15,46.320,0,31,10,4,0
180,52830.52,53122.22,291.70,683.531,58.843,12.808,44,0,3,0,153,71,14,38.525,0,25,16,3,0
181,53122.22,53458.04,335.82,917.813,73.695,14.502,50,0,3,0,206,91,20,44.671,0,38,9,3,0
182,53458.04,53831.72,373.68,869.891,73.334,20.293,50,0,4,0,205,82,20,47.519,0,29,13,8,0
183,53831.72,54071.38,239.66,443.109,51.722,10.882,36,0,2,0,118,50,6,29.531,0,13,21,2,0
184,54071.38,54347.48,276.10,814.469,75.894,23.485,47,0,2,0,195,77,17,38.675,0,34,10,3,0
185,54347.48,54603.42,255.94,644.594,50.315,9.073,40,0,2,0,170,69,10,38.825,0,29,7,4,0
186,54603.42,54910.02,306.60,1180.906,87.154,25.012,58,0,3,0,242,96,28,60.111,0,43,11,4,0
187,54910.02,55191.92,281.90,675.750,61.856,16.094,42,0,2,0,178,66,12,34.328,0,30,6,6,0
188,55191.92,55538.20,346.28,1059.938,75.093,16.485,55,0,3,0,232,87,25,50.217,0,39,11,5,0
189,55538.20,55833.16,294.96,1077.297,64.302,19.028,53,0,2,0,237,101,23,54.415,0,43,8,2,0
190,55833.16,56115.34,282.18,903.594,66.297,18.021,49,0,2,0,198,88,19,41.673,0,37,10,2,0
191,56115.34,56422.46,307.12,1101.219,74.218,16.892,54,0,3,0,235,103,24,58.912,0,38,9,7,0
192,56422.46,56810.02,387.56,789.703,52.368,8.907,47,0,4,0,193,77,17,40.634,0,34,8,5,0
193,56810.02,57080.94,270.92,599.906,60.892,14.045,41,0,2,0,148,66,11,28.875,0,24,14,3,0
194,57080.94,57381.48,300.54,867.188,68.936,13.921,49,0,3,0,194,83,19,43.613,0,35,8,6,0
195,57381.48,57719.48,338.00,1148.063,68.755,22.446,54,0,3,0,250,105,24,58.953,0,45,7,2,0
196,57719.48,58007.94,288.46,979.734,165.791,98.118,51,0,2,0,219,92,21,53.088,0,36,13,2,0
197,58007.94,58278.98,271.04,829.938,58.937,22.764,46,0,2,0,195,81,16,43.914,0,34,9,3,0
198,58278.98,58632.04,353.06,1058.188,59.017,12.335,53,0,3,0,235,100,23,53.840,0,43,8,2,0
199,58632.04,59004.42,372.38,1233.516,89.428,22.347,60,0,3,0,262,110,30,58.803,0,42,13,5,0
200,59004.42,59284.64,280.22,713.922,59.441,11.837,45,0,2,0,167,68,15,41.508,0,29,12,4,0
201,59284.64,59597.82,313.18,710.594,71.772,17.740,45,0,3,0,165,72,15,36.244,0,27,14,4,0
202,59597.82,59934.80,336.98,959.844,63.736,15.956,50,0,3,0,213,91,20,53.539,0,37,11,2,0
203,59934.80,60267.32,332.52,784.328,43.218,8.268,45,0,3,0,197,81,15,40.906,0,36,9,0,0
204,60267.32,60622.44,355.12,1169.484,85.383,14.717,57,0,3,0,247,103,27,56.396,0,45,7,5,0
205,60622.44,60923.06,300.62,971.891,72.753,13.912,51,0,2,0,222,89,21,49.930,0,36,11,4,0
206,60923.06,61164.98,241.92,695.453,55.600,9.637,44,0,2,0,174,62,14,39.553,0,27,11,6,0
207,61164.98,61480.18,315.20,1023.766,86.684,13.829,53,0,3,0,222,90,23,48.576,0,37,13,3,0
208,61480.18,61763.16,282.98,796.203,59.627,12.999,44,0,2,0,191,78,14,41.357,0,37,7,0,0
209,61763.16,61994.02,230.86,462.047,102.320,28.291,38,0,2,0,116,57,8,22.258,0,17,19,2,0
210,61994.02,62261.20,267.18,781.781,69.686,13.896,46,0,2,0,176,73,16,37.146,0,32,13,1,0
211,62261.20,62558.76,297.56,908.813,68.444,15.705,50,0,3,0,208,87,20,46.621,0,33,12,5,0
212,62558.76,62904.06,345.30,922.969,83.656,22.281,50,0,3,0,221,85,20,44.816,0,39,10,2,0
213,62904.06,63252.12,348.06,1225.281,82.843,31.208,58,0,3,0,252,112,28,60.607,0,47,11,0,0
214,63252.12,63523.98,271.86,806.250,54.483,15.000,47,0,2,0,189,79,17,39.703,0,33,8,6,0
215,63523.98,63795.66,271.68,910.109,70.352,18.571,49,0,2,0,205,82,19,50.381,0,37,9,3,0
216,63795.66,64130.80,335.14,1036.547,147.067,73.640,54,0,3,0,239,88,24,48.426,0,41,3,10,0
217,64130.80,64463.96,333.16,765.797,62.129,11.057,46,0,3,0,190,69,16,41.057,0,29,13,4,0
218,64463.96,64731.76,267.80,867.500,54.236,11.166,47,0,2,0,205,82,17,44.215,0,35,10,2,0
219,64731.76,64945.42,213.66,623.516,60.603,14.959,40,0,2,0,170,62,10,34.740,0,28,10,2,0
220,64945.42,65316.50,371.08,1008.281,68.758,6.915,53,0,3,0,224,95,23,53.238,0,39,11,3,0
221,65316.50,65619.96,303.46,845.500,74.305,23.791,48,0,3,0,194,79,18,43.162,0,35,7,6,0
222,65619.96,65964.74,344.78,1182.266,80.473,14.419,59,0,3,0,259,100,29,63.014,0,38,15,7,0
223,65964.74,66294.46,329.72,914.359,77.644,16.197,50,0,3,0,209,90,20,46.170,0,35,11,4,0
224,66294.46,66586.30,291.84,593.359,67.127,16.859,41,0,2,0,152,62,11,34.740,0,21,15,5,0
225,66586.30,66845.30,259.00,452.438,58.208,11.440,36,0,2,0,127,53,6,27.521,0,18,17,1,0
226,66845.30,67208.52,363.22,781.250,172.301,96.752,48,0,4,0,191,69,18,44.365,0,27,13,8,0
227,67208.52,67479.32,270.80,929.984,94.391,12.634,50,0,2,0,195,82,20,50.230,0,34,13,3,0
228,67479.32,67804.84,325.52,997.109,91.094,13.281,53,0,3,0,220,87,23,51.133,0,36,10,7,0
229,67804.84,68076.36,271.52,957.719,65.580,11.589,50,0,2,0,214,95,20,51.133,0,40,9,1,0
230,68076.36,68358.64,282.28,748.484,77.148,8.218,45,0,2,0,189,71,15,32.936,0,30,11,4,0
231,68358.64,68705.98,347.34,845.109,96.830,23.635,49,0,3,0,200,75,19,42.861,0,32,12,6,0
232,68705.98,69105.94,399.96,1009.531,86.990,10.085,53,0,4,0,229,95,23,56.096,0,40,8,5,0
233,69105.94,69359.40,253.46,828.797,84.740,18.711,49,0,2,0,183,74,19,43.012,0,29,13,7,0
234,69359.40,69608.26,248.86,652.344,69.520,18.552,42,0,2,0,154,71,12,37.748,0,28,14,0,0
235,69608.26,69942.68,334.42,900.406,71.420,15.896,49,0,3,0,206,85,19,50.832,0,36,11,2,0
236,69942.68,70230.36,287.68,963.281,67.611,8.708,51,0,2,0,210,88,21,47.523,0,36,13,3,0
237,70230.36,70530.30,299.94,858.172,71.332,15.522,49,0,3,0,205,77,19,48.877,0,37,8,4,0
238,70530.30,70745.30,215.00,518.344,71.969,16.651,38,0,1,0,135,59,8,29.176,0,22,10,6,0
239,70745.30,71060.78,315.48,697.422,69.023,21.997,43,0,2,0,180,72,13,33.688,0,29,11,3,0
240,71060.78,71399.28,338.50,1023.156,101.236,26.324,54,0,3,0,213,89,24,55.795,0,32,19,3,0
241,71399.28,71688.80,289.52,819.047,101.131,25.958,49,0,2,0,170,73,19,44.516,0,22,24,4,0
242,71688.80,71887.50,198.70,386.313,55.822,9.214,34,0,1,0,110,44,4,20.604,0,20,14,0,0
243,71887.50,72240.38,352.88,747.000,76.467,11.870,44,0,3,0,182,80,14,39.703,0,35,8,1,0
